"","Plot","Quad","Q_Yellow","TAG","1stYear","Status0","X_10","Y_10","alt0","dia_x0","dia_y0","alt","dia_x","dia_y","Status","ObsNEXT","Obs0","size","size_next","repro","survival","id"
"656","8","A","A1","no tag",2023,"Jovem",10,1,11.3,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,656
"657","8","A","D2","no tag",2023,"Jovem",9.5,6,11.3,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,657
"658","8","A","D3","2178",2022,"Reprodutivo",7,0.5,37.8,63.4,59.2,NA,NA,NA,"Morreu","Retirou tag",NA,61.3,NA,1,0,658
"659","8","A","E2","2183",2022,"Reprodutivo",10,0.5,31.9,64.4,58.8,NA,NA,NA,"Morreu",NA,"borda",61.6,NA,1,0,659
"660","8","B","B3","no tag",2023,"Jovem",6,2,6.7,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,660
"661","8","B","B5","2185",2022,"Reprodutivo",5.5,7.5,42.7,108.6,16.8,NA,NA,NA,"Morreu","Tag mantida?",NA,62.7,NA,1,0,661
"662","8","B","C3","2186",2022,"Reprodutivo",10,7,38.3,96.1,75.1,NA,NA,NA,"Morreu","Tag mantida?","entre c3 e d3",85.6,NA,1,0,662
"663","8","B","D1","2187",2022,"Reprodutivo",9,6,15.21,15.6,18.1,NA,NA,NA,"Morreu","Retirou tag",NA,16.85,NA,1,0,663
"664","8","B","D3","no tag",2023,"Jovem",0,2,11.2,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,664
"665","8","B","D3","no tag",2023,"Jovem",0,2,11.2,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,665
"666","8","A","C4","no tag",2024,NA,2.5,2.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,666
"667","8","B","A2","no tag",2024,NA,7.5,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,667
"668","8","B","A5","no tag",2024,NA,6.5,10,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,668
"669","8","B","B5","no tag",2024,NA,1,10,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,669
"670","8","B","B5","no tag",2024,NA,6,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,670
"671","8","B","B5","no tag",2024,NA,7,7,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,671
"672","8","B","B5","no tag",2024,NA,8,7,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,672
"673","8","B","B5","no tag",2024,NA,10,3.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,673
"674","8","B","B5","no tag",2024,NA,10,3.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,674
"675","8","B","C1","no tag",2024,NA,7,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,675
"676","8","B","D5","no tag",2024,NA,5.5,8,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,676
"677","8","C","D4","no tag",2024,NA,3.5,9.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,677
"678","8","C","E2","no tag",2024,NA,8,2,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,678
"679","8","D","A1","no tag",2024,NA,0.5,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,679
"680","8","D","A3","no tag",2024,NA,4,4,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,680
"681","9","A","A5","no tag",2023,"Jovem",1,1.5,6.4,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,681
"682","9","A","B5","no tag",2023,"Reprodutivo",6.5,3,11.7,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,682
"683","9","A","C1","no tag",2023,"Reprodutivo",1.5,1.5,11.3,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,683
"684","9","A","C2","2193",2022,"Reprodutivo",7.5,4.5,26.3,33.17,23.9,25,40,26,"Reprodutivo",NA,NA,28.535,33,1,1,684
"685","9","A","C4","2191",2022,"Jovem",9,2.5,1.5,8.8,8.1,NA,NA,NA,"Morreu","Tag sumiu",NA,8.45,NA,0,0,685
"686","9","A","C4","no tag",2023,"Jovem",3,2.5,11.5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,686
"687","9","A","C4","no tag",2023,"Jovem",3,2.5,9,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,687
"688","9","A","C4","no tag",2023,"Jovem",1,7,4.4,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,688
"689","9","A","D2","no tag",2023,"Reprodutivo",2,5,11.5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,689
"690","9","A","E3","no tag",2022,"Reprodutivo",3,5,13.11,15,17.7,20,11,14,NA,"Está rebrotando (parcialmente esqueleto)","adulto no tag, ano passado",16.35,12.5,1,0,690
"691","9","B","A4","no tag",2023,"Jovem",8,3,6.9,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,691
"692","9","B","B1","2200",2022,"Reprodutivo",2,2.5,23.3,30.1,34.6,NA,NA,NA,"Morreu","Tirou tag",NA,32.35,NA,1,0,692
"693","9","B","B1","no tag",2023,"Jovem",3,8.5,12.5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,693
"694","9","B","B2","no tag",2023,"Jovem",1,1.5,8.4,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,694
"695","9","B","B2","no tag",2023,"Jovem",3,8,9.2,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,695
"696","9","B","B2","no tag",2022,"Reprodutivo",2.5,4.5,14.3,30.2,21.7,5,5,5,"Jovem",NA,"adulto no tag, ano passdo",25.95,5,1,1,696
"697","9","C","B1","2202",2022,"Reprodutivo",9.5,0.5,44.8,68.3,71.5,NA,NA,NA,"Morreu","Confirmar quadrante. Antes estava como B_C2 mas provavelmente é C_B1",NA,69.9,NA,1,0,697
"698","9","B","D2","2864",2022,"Reprodutivo",1.5,4,28.1,21.8,17.1,40,33,37,"Reprodutivo","Ganhou tag (#2864)","adulto no tag, ano passdo",19.45,35,1,1,698
"699","9","B","D2","no tag",2023,"Jovem",8.5,0,13.1,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,699
"700","9","B","D2","no tag",2023,"Jovem",4,6,9,5,5,24,10,9,"Reprodutivo","Ao lado de #2864",NA,5,9.5,0,1,700
"701","9","B","D3","no tag",2023,"Jovem",6,2.5,14.8,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,701
"702","9","C","A2","no tag",2023,"Jovem",0,8.5,5.9,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,702
"703","9","C","A3","no tag",2023,"Jovem",1,3,8.9,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,703
"704","9","C","A3","no tag",2023,"Jovem",1.5,4.5,6.5,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,704
"705","9","C","A3","no tag",2023,"Jovem",8,7.5,12.3,6.9,7.6,NA,NA,NA,"Morreu",NA,NA,7.25,NA,0,0,705
"706","9","C","B1","2208",2022,"Reprodutivo",10,6,32.8,53.7,58.9,32,40,62,"Reprodutivo",NA,NA,56.3,51,1,1,706
"707","9","C","C1","no tag",2023,"Jovem",3,1,6.8,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,707
"708","9","C","D1","2203",2022,"Jovem",8.5,8.5,35.8,64.1,69.6,NA,NA,NA,"Morreu",NA,NA,66.85,NA,0,0,708
"709","9","C","D2","no tag",2022,"Reprodutivo",4,4,22.2,29.6,26.35,NA,NA,NA,"Morreu",NA,"adulto no tag, ano passdo",27.975,NA,1,0,709
"710","9","C","D2","no tag",2022,"Reprodutivo",8,6.5,27.6,19,22.9,NA,NA,NA,"Morreu",NA,"adulto no tag, ano passdo",20.95,NA,1,0,710
"711","9","C","D2","no tag",2022,"Reprodutivo",4,2,20.9,12.3,7.9,NA,NA,NA,"Morreu",NA,"adulto no tag, ano passdo",10.1,NA,1,0,711
"712","9","C","D5","2206",2022,"Reprodutivo",5.5,10,34.7,33.7,35.6,31,25,33,"Reprodutivo",NA,NA,34.65,29,1,1,712
"713","9","C","E1","no tag",2023,"Jovem",7,4.5,3.1,5,5,21,10,16,"Jovem",NA,NA,5,13,0,1,713
"714","9","C","E1","no tag",2023,"Jovem",6.5,7,6.3,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,714
"715","9","C","E2","no tag",2023,"Jovem",10,4,12.6,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,715
"716","9","C","E2","2205",2022,"Jovem",10,6.5,17.3,48.9,24.9,NA,NA,NA,"Morreu","Retirou tag",NA,36.9,NA,0,0,716
"717","9","C","E2","2204",2022,"Reprodutivo",4,4.5,32.4,31.6,27,20,23,31,"Reprodutivo",NA,NA,29.3,27,1,1,717
"718","9","D","A1","2214",2022,"Jovem",9,9,18.7,22.6,28.9,NA,NA,NA,"Morreu","Tag?",NA,25.75,NA,0,0,718
"719","9","D","A2","2218",2022,"Reprodutivo",5,1,27.5,40.9,49.7,33,42,44,"Reprodutivo",NA,NA,45.3,43,1,1,719
"720","9","D","A2","2217",2022,"Reprodutivo",8,6.5,28.5,39.7,47.3,32,29,38,"Reprodutivo",NA,NA,43.5,33.5,1,1,720
"721","9","D","A3","no tag",2023,"Jovem",9,9,13.6,7.7,6.7,NA,NA,NA,"Morreu",NA,NA,7.2,NA,0,0,721
"722","9","D","A3","2215",2022,"Reprodutivo",1,9.5,28.6,39.1,25.4,NA,NA,NA,"Morreu","Retirou tag",NA,32.25,NA,1,0,722
"723","9","D","A3","2216",2022,"Reprodutivo",7,4.5,33.3,30.1,42.7,30,24,25,"Reprodutivo",NA,NA,36.4,24.5,1,1,723
"724","9","D","B1","no tag",2023,"Reprodutivo",3,1,15.9,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,1,0,724
"725","9","D","B1","no tag",2023,"Jovem",4,4,5.1,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,725
"726","9","D","B1","no tag",2023,"Jovem",5,4.5,7.4,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,726
"727","9","D","B1","no tag",2023,"Jovem",9,1,16.9,7.7,7.5,NA,NA,NA,"Morreu",NA,NA,7.6,NA,0,0,727
"728","9","D","B2","2225",2022,"Jovem",4.5,6,15.9,16.1,17,14,21,15,"Jovem",NA,NA,16.55,18,0,1,728
"729","9","D","B2","no tag",2023,"Jovem",1.5,3.5,8.6,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,729
"730","9","D","B3","2223",2022,"Reprodutivo",2,1,8.6,5,5,NA,NA,NA,"Morreu","Retirou tag",NA,5,NA,1,0,730
"731","9","D","B3","no tag",2023,"Jovem",2.5,9.5,6,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,731
"732","9","D","B3","no tag",2023,"Jovem",2.5,9.5,6,5,5,14,5,5,"Jovem",NA,NA,5,5,0,1,732
"733","9","D","D2","2211",2022,"Jovem",1.5,8,7.4,5,5,NA,NA,NA,"Morreu","Retirou tag",NA,5,NA,0,0,733
"734","9","D","D2","2222",2022,"Jovem",8,6,19.1,18.7,25.1,18,27,22,"Reprodutivo",NA,NA,21.9,24.5,0,1,734
"735","9","D","D4","2224",2022,"Reprodutivo",5,6,25.5,22.9,23.3,NA,NA,NA,"Morreu","Retirou tag",NA,23.1,NA,1,0,735
"736","9","D","E2","2221",2022,"Jovem",5,8,11.3,9.3,8.9,NA,NA,NA,"Morreu","Retirou tag",NA,9.1,NA,0,0,736
"737","9","D","E3","2212",2022,"Reprodutivo",10,4,18.6,15,13.3,NA,NA,NA,"Morreu","Retirou tag",NA,14.15,NA,1,0,737
"738","9","D","E3","no tag",2023,"Jovem",7,6,4.4,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,738
"739","9","D","E3","no tag",2023,"Jovem",7,6,4.4,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,739
"740","9","D","E3","2210",2022,"Jovem",4,4.5,20.2,16,16.6,NA,NA,NA,"Morreu",NA,NA,16.3,NA,0,0,740
"741","9","D","E3","no tag",2022,"Reprodutivo",4.5,2,16.7,11.1,11.1,NA,NA,NA,"Morreu","adulto no tag, ano passado","adulto no tag, ano passado",11.1,NA,1,0,741
"742","9","D","E5","2213",2022,"Reprodutivo",10,2,29.4,38.3,41.6,NA,NA,NA,"Morreu","Tag mantida",NA,39.95,NA,1,0,742
"743","9","A","B2","No tag",2024,NA,10,0,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,743
"744","9","A","B5","No tag",2024,NA,1,5.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,744
"745","9","A","C1","No tag",2024,NA,3.5,4.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,745
"746","9","A","D1","No tag",2024,NA,8,4.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,746
"747","9","A","D3","No tag",2024,NA,5,1,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,747
"748","9","A","D4","No tag",2024,NA,4.5,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,748
"749","9","A","E2","No tag",2024,NA,4.5,5.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,749
"750","9","A","E3","No tag",2024,NA,9.5,8.5,NA,NA,NA,23,15,13,"Jovem",NA,NA,NA,14,NA,1,750
"751","9","B","A3","No tag",2024,NA,5,4.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,751
"752","9","B","B2","No tag",2025,NA,3,1.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,752
"753","9","B","B2","No tag",2026,NA,3,1.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,753
"754","9","B","B2","No tag",2027,NA,5,4,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,754
"755","9","B","B2","No tag",2028,NA,4,7.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,755
"756","9","B","C3","No tag",2029,NA,5,0.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,756
"757","9","B","C3","No tag",2030,NA,2.5,2,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,757
"758","9","B","C3","No tag",2031,NA,9,4.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,758
"759","9","B","C2","No tag",2032,NA,9,4,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,759
"760","9","B","C5","No tag",2033,NA,4,4.5,NA,NA,NA,25,15,10,"Reprodutivo",NA,NA,NA,12.5,NA,1,760
"761","9","B","D2","No tag",2034,NA,4,1,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,761
"762","9","B","D2","No tag",2035,NA,6,1,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,762
"763","9","B","D2","No tag",2036,NA,3,7.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,763
"764","9","B","D2","No tag",2037,NA,0.5,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,764
"765","9","B","D2","No tag",2024,NA,1,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,765
"766","9","B","D2","No tag",2024,NA,8.5,7.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,766
"767","9","B","D3","No tag",2024,NA,4,3.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,767
"768","9","B","D3","No tag",2024,NA,4,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,768
"769","9","B","D3","No tag",2024,NA,4,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,769
"770","9","B","D3","No tag",2024,NA,9,7,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,770
"771","9","B","D3","No tag",2024,NA,7.5,0,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,771
"772","9","B","D3","No tag",2024,NA,9,8,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,772
"773","9","B","E5","No tag",2024,NA,0.5,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,773
"774","9","C","A1","No tag",2024,NA,7.5,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,774
"775","9","C","A1","No tag",2024,NA,7.5,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,775
"776","9","C","A1","No tag",2024,NA,7.5,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,776
"777","9","C","A1","No tag",2024,NA,7,9,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,777
"778","9","C","E2","No tag",2024,NA,3,10,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,778
"779","9","C","E2","No tag",2024,NA,7,6.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,779
"780","9","C","E2","No tag",2024,NA,8,6,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,780
"781","9","D","A1","No tag",2024,NA,6,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,781
"782","9","D","A4","No tag",2024,NA,3,3.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,782
"783","9","D","A4","No tag",2024,NA,1,9.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,783
"784","9","D","A5","No tag",2024,NA,6.5,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,784
"785","9","D","B1","No tag",2024,NA,8,0,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,785
"786","9","D","B3","No tag",2024,NA,5.5,6,NA,NA,NA,23,10,11,"Jovem",NA,NA,NA,10.5,NA,1,786
"787","9","D","B4","No tag",2024,NA,0.5,0.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,787
"788","9","D","C1","No tag",2024,NA,4.5,3,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,788
"789","9","D","C5","No tag",2024,NA,3,2.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,789
"790","9","D","D2","No tag",2024,NA,6,4,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,790
"791","10","A","A2","no tag",2023,"Jovem",3.5,4.5,13.2,11.2,12.3,NA,NA,NA,"Morreu",NA,NA,11.75,NA,0,0,791
"792","10","A","B5","no tag",2023,"Jovem",4,5,12.9,13.9,11.7,NA,NA,NA,"Morreu",NA,NA,12.8,NA,0,0,792
"793","10","A","D1","no tag",2023,"Jovem",3,4,7.1,5,5,NA,NA,NA,"Morreu",NA,NA,5,NA,0,0,793
"794","10","B","D1","2226",2022,"Reprodutivo",6,5,27,15.2,11.4,NA,NA,NA,"Morreu","Retirou tag",NA,13.3,NA,1,0,794
"795","10","B","D1","2227",2022,"Reprodutivo",5.5,7,18.8,26.1,18.4,NA,NA,NA,"Morreu","Retirou tag",NA,22.25,NA,1,0,795
"796","10","C","B1","2229",2022,"Reprodutivo",8,0,23.6,16,23.7,NA,NA,NA,"Morreu","Retirou tag",NA,19.85,NA,1,0,796
"797","10","C","C1","2888",2023,"Jovem",1.5,8,9.3,12.9,12.4,23,19,22,"Jovem","Ganhou tag(#2888). Não foi registrado jovem ou reprodutivo, então assumi que continuava como jovem",NA,12.65,20.5,0,1,797
"798","10","C","D2","2231",2022,"Jovem",1.5,7.5,12.4,5,5,NA,NA,NA,"Morreu","Retirou tag",NA,5,NA,0,0,798
"799","10","D","D5","2236",2022,"Reprodutivo",5.5,10.5,38.1,50.7,47.5,NA,NA,NA,"Morreu","Tag mantida",NA,49.1,NA,1,0,799
"800","10","D","D5","2235",2022,"Jovem",6,10,30.2,24.2,26.9,NA,NA,NA,"Morreu","Retirou tag",NA,25.55,NA,0,0,800
"801","10","D","E5","2237",2022,"Reprodutivo",3,6,31.8,52,24.7,NA,NA,NA,"Morreu","Retirou tag",NA,38.35,NA,1,0,801
"802","10","A","B5","No tag",2024,NA,4,5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,802
"803","10","A","E1","No tag",2024,NA,2,4.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,803
"804","10","B","B4","No tag",2024,NA,9.5,1,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,804
"805","10","C","D2","No tag",2024,NA,7,5.5,NA,NA,NA,16,5,5,"Jovem",NA,NA,NA,5,NA,1,805
"806","10","C","D3","No tag",2024,NA,3,1.5,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,806
"807","10","C","D3","No tag",2024,NA,6,3,NA,NA,NA,5,5,5,"Jovem",NA,NA,NA,5,NA,1,807
"808","10","D","B5","2887",2024,NA,4.5,7.5,NA,NA,NA,17,5,5,"Jovem","Ganhou tag (#2887)",NA,NA,5,NA,1,808
"809","10","D","D5","no tag",2024,NA,2.5,3,NA,NA,NA,18,11,16,"Jovem",NA,NA,NA,13.5,NA,1,809
"810","ext.p7","NEXT P7","NA","2177",2022,"Reprodutivo",NA,NA,63.1,154.5,134.6,NA,NA,NA,"Morreu",NA,NA,144.55,NA,1,0,810
"811","ext.p3","NEXT P3","NA","2064",2022,"Reprodutivo",NA,NA,46.3,109.3,133.1,NA,NA,NA,NA,NA,NA,121.2,NA,1,0,811
"812","ext.p5","next  P5","NA","2141",2022,"Reprodutivo",NA,NA,60.6,87.2,38.3,NA,NA,NA,"Morreu","Retirou a tag",NA,62.75,NA,1,0,812
"813","ext.p3","NEXT P3","NA","2102",2022,"Reprodutivo",NA,NA,42.6,140.6,76.9,64,79,150,"Jovem","Tag reutilizada de indiv. Morto em 2023.",NA,108.75,114.5,1,1,813
